series,distance,pdf,bandwidth
"Gemini fix-it edits, all rows",0.593885215,0.998702142,0.0692788071
"Gemini fix-it edits, all rows",0.595534896,0.996088283,0.0692788071
"Gemini fix-it edits, all rows",0.597184577,0.993449982,0.0692788071
"Gemini fix-it edits, all rows",0.598834258,0.990790418,0.0692788071
"Gemini fix-it edits, all rows",0.600483939,0.988112925,0.0692788071
"Gemini fix-it edits, all rows",0.60213362,0.985420985,0.0692788071
"Gemini fix-it edits, all rows",0.603783301,0.982718225,0.0692788071
"Gemini fix-it edits, all rows",0.605432983,0.980008416,0.0692788071
"Gemini fix-it edits, all rows",0.607082664,0.977295471,0.0692788071
"Gemini fix-it edits, all rows",0.608732345,0.974583439,0.0692788071
"Gemini fix-it edits, all rows",0.610382026,0.971876501,0.0692788071
"Gemini fix-it edits, all rows",0.612031707,0.969178968,0.0692788071
"Gemini fix-it edits, all rows",0.613681388,0.966495275,0.0692788071
"Gemini fix-it edits, all rows",0.615331069,0.963829975,0.0692788071
"Gemini fix-it edits, all rows",0.616980751,0.961187736,0.0692788071
"Gemini fix-it edits, all rows",0.618630432,0.958573333,0.0692788071
"Gemini fix-it edits, all rows",0.620280113,0.955991641,0.0692788071
"Gemini fix-it edits, all rows",0.621929794,0.953447632,0.0692788071
"Gemini fix-it edits, all rows",0.623579475,0.950946367,0.0692788071
"Gemini fix-it edits, all rows",0.625229156,0.948492988,0.0692788071
"Gemini fix-it edits, all rows",0.626878838,0.946092711,0.0692788071
"Gemini fix-it edits, all rows",0.628528519,0.943750819,0.0692788071
"Gemini fix-it edits, all rows",0.6301782,0.941472653,0.0692788071
"Gemini fix-it edits, all rows",0.631827881,0.939263606,0.0692788071
"Gemini fix-it edits, all rows",0.633477562,0.937129113,0.0692788071
"Gemini fix-it edits, all rows",0.635127243,0.935074645,0.0692788071
"Gemini fix-it edits, all rows",0.636776924,0.933105697,0.0692788071
"Gemini fix-it edits, all rows",0.638426606,0.93122778,0.0692788071
"Gemini fix-it edits, all rows",0.640076287,0.929446414,0.0692788071
"Gemini fix-it edits, all rows",0.641725968,0.927767119,0.0692788071
"Gemini fix-it edits, all rows",0.643375649,0.926195402,0.0692788071
"Gemini fix-it edits, all rows",0.64502533,0.924736752,0.0692788071
"Gemini fix-it edits, all rows",0.646675011,0.923396629,0.0692788071
"Gemini fix-it edits, all rows",0.648324693,0.922180453,0.0692788071
"Gemini fix-it edits, all rows",0.649974374,0.921093598,0.0692788071
"Gemini fix-it edits, all rows",0.651624055,0.920141378,0.0692788071
"Gemini fix-it edits, all rows",0.653273736,0.919329042,0.0692788071
"Gemini fix-it edits, all rows",0.654923417,0.91866176,0.0692788071
"Gemini fix-it edits, all rows",0.656573098,0.918144617,0.0692788071
"Gemini fix-it edits, all rows",0.658222779,0.917782603,0.0692788071
"Gemini fix-it edits, all rows",0.659872461,0.917580601,0.0692788071
"Gemini fix-it edits, all rows",0.661522142,0.917543379,0.0692788071
"Gemini fix-it edits, all rows",0.663171823,0.917675581,0.0692788071
"Gemini fix-it edits, all rows",0.664821504,0.917981719,0.0692788071
"Gemini fix-it edits, all rows",0.666471185,0.918466161,0.0692788071
"Gemini fix-it edits, all rows",0.668120866,0.919133123,0.0692788071
"Gemini fix-it edits, all rows",0.669770547,0.91998666,0.0692788071
"Gemini fix-it edits, all rows",0.671420229,0.921030658,0.0692788071
"Gemini fix-it edits, all rows",0.67306991,0.922268825,0.0692788071
"Gemini fix-it edits, all rows",0.674719591,0.923704681,0.0692788071
"Gemini fix-it edits, all rows",0.676369272,0.925341554,0.0692788071
"Gemini fix-it edits, all rows",0.678018953,0.927182564,0.0692788071
"Gemini fix-it edits, all rows",0.679668634,0.929230623,0.0692788071
"Gemini fix-it edits, all rows",0.681318316,0.931488424,0.0692788071
"Gemini fix-it edits, all rows",0.682967997,0.933958433,0.0692788071
"Gemini fix-it edits, all rows",0.684617678,0.936642882,0.0692788071
"Gemini fix-it edits, all rows",0.686267359,0.939543763,0.0692788071
"Gemini fix-it edits, all rows",0.68791704,0.94266282,0.0692788071
"Gemini fix-it edits, all rows",0.689566721,0.946001542,0.0692788071
"Gemini fix-it edits, all rows",0.691216402,0.949561159,0.0692788071
"Gemini fix-it edits, all rows",0.692866084,0.953342636,0.0692788071
"Gemini fix-it edits, all rows",0.694515765,0.957346664,0.0692788071
"Gemini fix-it edits, all rows",0.696165446,0.961573657,0.0692788071
"Gemini fix-it edits, all rows",0.697815127,0.966023747,0.0692788071
"Gemini fix-it edits, all rows",0.699464808,0.970696779,0.0692788071
"Gemini fix-it edits, all rows",0.701114489,0.975592307,0.0692788071
"Gemini fix-it edits, all rows",0.702764171,0.98070959,0.0692788071
"Gemini fix-it edits, all rows",0.704413852,0.986047585,0.0692788071
"Gemini fix-it edits, all rows",0.706063533,0.99160495,0.0692788071
"Gemini fix-it edits, all rows",0.707713214,0.997380034,0.0692788071
"Gemini fix-it edits, all rows",0.709362895,1.00337088,0.0692788071
"Gemini fix-it edits, all rows",0.711012576,1.00957522,0.0692788071
"Gemini fix-it edits, all rows",0.712662257,1.01599048,0.0692788071
"Gemini fix-it edits, all rows",0.714311939,1.02261376,0.0692788071
"Gemini fix-it edits, all rows",0.71596162,1.02944185,0.0692788071
"Gemini fix-it edits, all rows",0.717611301,1.03647122,0.0692788071
"Gemini fix-it edits, all rows",0.719260982,1.04369805,0.0692788071
"Gemini fix-it edits, all rows",0.720910663,1.05111816,0.0692788071
"Gemini fix-it edits, all rows",0.722560344,1.0587271,0.0692788071
"Gemini fix-it edits, all rows",0.724210025,1.06652008,0.0692788071
"Gemini fix-it edits, all rows",0.725859707,1.074492,0.0692788071
"Gemini fix-it edits, all rows",0.727509388,1.08263746,0.0692788071
"Gemini fix-it edits, all rows",0.729159069,1.09095074,0.0692788071
"Gemini fix-it edits, all rows",0.73080875,1.09942582,0.0692788071
"Gemini fix-it edits, all rows",0.732458431,1.10805638,0.0692788071
"Gemini fix-it edits, all rows",0.734108112,1.11683582,0.0692788071
"Gemini fix-it edits, all rows",0.735757794,1.1257572,0.0692788071
"Gemini fix-it edits, all rows",0.737407475,1.13481334,0.0692788071
"Gemini fix-it edits, all rows",0.739057156,1.14399675,0.0692788071
"Gemini fix-it edits, all rows",0.740706837,1.15329967,0.0692788071
"Gemini fix-it edits, all rows",0.742356518,1.16271407,0.0692788071
"Gemini fix-it edits, all rows",0.744006199,1.17223165,0.0692788071
"Gemini fix-it edits, all rows",0.74565588,1.18184387,0.0692788071
"Gemini fix-it edits, all rows",0.747305562,1.19154191,0.0692788071
"Gemini fix-it edits, all rows",0.748955243,1.20131674,0.0692788071
"Gemini fix-it edits, all rows",0.750604924,1.21115908,0.0692788071
"Gemini fix-it edits, all rows",0.752254605,1.22105944,0.0692788071
"Gemini fix-it edits, all rows",0.753904286,1.2310081,0.0692788071
"Gemini fix-it edits, all rows",0.755553967,1.24099514,0.0692788071
"Gemini fix-it edits, all rows",0.757203649,1.25101046,0.0692788071
"Gemini fix-it edits, all rows",0.75885333,1.26104378,0.0692788071
"Gemini fix-it edits, all rows",0.760503011,1.27108462,0.0692788071
"Gemini fix-it edits, all rows",0.762152692,1.28112238,0.0692788071
"Gemini fix-it edits, all rows",0.763802373,1.2911463,0.0692788071
"Gemini fix-it edits, all rows",0.765452054,1.30114548,0.0692788071
"Gemini fix-it edits, all rows",0.767101735,1.3111089,0.0692788071
"Gemini fix-it edits, all rows",0.768751417,1.32102546,0.0692788071
"Gemini fix-it edits, all rows",0.770401098,1.33088393,0.0692788071
"Gemini fix-it edits, all rows",0.772050779,1.34067303,0.0692788071
"Gemini fix-it edits, all rows",0.77370046,1.35038141,0.0692788071
"Gemini fix-it edits, all rows",0.775350141,1.35999767,0.0692788071
"Gemini fix-it edits, all rows",0.776999822,1.36951039,0.0692788071
"Gemini fix-it edits, all rows",0.778649503,1.37890811,0.0692788071
"Gemini fix-it edits, all rows",0.780299185,1.3881794,0.0692788071
"Gemini fix-it edits, all rows",0.781948866,1.39731281,0.0692788071
"Gemini fix-it edits, all rows",0.783598547,1.40629696,0.0692788071
"Gemini fix-it edits, all rows",0.785248228,1.41512049,0.0692788071
"Gemini fix-it edits, all rows",0.786897909,1.42377211,0.0692788071
"Gemini fix-it edits, all rows",0.78854759,1.43224062,0.0692788071
"Gemini fix-it edits, all rows",0.790197272,1.44051492,0.0692788071
"Gemini fix-it edits, all rows",0.791846953,1.44858402,0.0692788071
"Gemini fix-it edits, all rows",0.793496634,1.45643704,0.0692788071
"Gemini fix-it edits, all rows",0.795146315,1.4640633,0.0692788071
"Gemini fix-it edits, all rows",0.796795996,1.47145224,0.0692788071
"Gemini fix-it edits, all rows",0.798445677,1.4785935,0.0692788071
"Gemini fix-it edits, all rows",0.800095358,1.48547691,0.0692788071
"Gemini fix-it edits, all rows",0.80174504,1.49209253,0.0692788071
"Gemini fix-it edits, all rows",0.803394721,1.49843065,0.0692788071
"Gemini fix-it edits, all rows",0.805044402,1.50448179,0.0692788071
"Gemini fix-it edits, all rows",0.806694083,1.51023674,0.0692788071
"Gemini fix-it edits, all rows",0.808343764,1.51568659,0.0692788071
"Gemini fix-it edits, all rows",0.809993445,1.52082268,0.0692788071
"Gemini fix-it edits, all rows",0.811643127,1.5256367,0.0692788071
"Gemini fix-it edits, all rows",0.813292808,1.53012063,0.0692788071
"Gemini fix-it edits, all rows",0.814942489,1.53426682,0.0692788071
"Gemini fix-it edits, all rows",0.81659217,1.53806792,0.0692788071
"Gemini fix-it edits, all rows",0.818241851,1.54151699,0.0692788071
"Gemini fix-it edits, all rows",0.819891532,1.54460744,0.0692788071
"Gemini fix-it edits, all rows",0.821541213,1.54733306,0.0692788071
"Gemini fix-it edits, all rows",0.823190895,1.54968805,0.0692788071
"Gemini fix-it edits, all rows",0.824840576,1.55166699,0.0692788071
"Gemini fix-it edits, all rows",0.826490257,1.55326492,0.0692788071
"Gemini fix-it edits, all rows",0.828139938,1.55447726,0.0692788071
"Gemini fix-it edits, all rows",0.829789619,1.55529988,0.0692788071
"Gemini fix-it edits, all rows",0.8314393,1.55572909,0.0692788071
"Gemini fix-it edits, all rows",0.833088981,1.55576165,0.0692788071
"Gemini fix-it edits, all rows",0.834738663,1.55539474,0.0692788071
"Gemini fix-it edits, all rows",0.836388344,1.55462605,0.0692788071
"Gemini fix-it edits, all rows",0.838038025,1.55345367,0.0692788071
"Gemini fix-it edits, all rows",0.839687706,1.5518762,0.0692788071
"Gemini fix-it edits, all rows",0.841337387,1.54989268,0.0692788071
"Gemini fix-it edits, all rows",0.842987068,1.54750262,0.0692788071
"Gemini fix-it edits, all rows",0.84463675,1.544706,0.0692788071
"Gemini fix-it edits, all rows",0.846286431,1.54150325,0.0692788071
"Gemini fix-it edits, all rows",0.847936112,1.53789528,0.0692788071
"Gemini fix-it edits, all rows",0.849585793,1.53388346,0.0692788071
"Gemini fix-it edits, all rows",0.851235474,1.52946962,0.0692788071
"Gemini fix-it edits, all rows",0.852885155,1.52465603,0.0692788071
"Gemini fix-it edits, all rows",0.854534836,1.51944543,0.0692788071
"Gemini fix-it edits, all rows",0.856184518,1.51384097,0.0692788071
"Gemini fix-it edits, all rows",0.857834199,1.50784627,0.0692788071
"Gemini fix-it edits, all rows",0.85948388,1.50146536,0.0692788071
"Gemini fix-it edits, all rows",0.861133561,1.49470269,0.0692788071
"Gemini fix-it edits, all rows",0.862783242,1.48756314,0.0692788071
"Gemini fix-it edits, all rows",0.864432923,1.48005195,0.0692788071
"Gemini fix-it edits, all rows",0.866082605,1.4721748,0.0692788071
"Gemini fix-it edits, all rows",0.867732286,1.4639377,0.0692788071
"Gemini fix-it edits, all rows",0.869381967,1.45534706,0.0692788071
"Gemini fix-it edits, all rows",0.871031648,1.44640963,0.0692788071
"Gemini fix-it edits, all rows",0.872681329,1.4371325,0.0692788071
"Gemini fix-it edits, all rows",0.87433101,1.42752307,0.0692788071
"Gemini fix-it edits, all rows",0.875980691,1.41758908,0.0692788071
"Gemini fix-it edits, all rows",0.877630373,1.40733855,0.0692788071
"Gemini fix-it edits, all rows",0.879280054,1.39677978,0.0692788071
"Gemini fix-it edits, all rows",0.880929735,1.38592132,0.0692788071
"Gemini fix-it edits, all rows",0.882579416,1.374772,0.0692788071
"Gemini fix-it edits, all rows",0.884229097,1.36334084,0.0692788071
"Gemini fix-it edits, all rows",0.885878778,1.35163712,0.0692788071
"Gemini fix-it edits, all rows",0.887528459,1.33967027,0.0692788071
"Gemini fix-it edits, all rows",0.889178141,1.32744993,0.0692788071
"Gemini fix-it edits, all rows",0.890827822,1.31498589,0.0692788071
"Gemini fix-it edits, all rows",0.892477503,1.30228808,0.0692788071
"Gemini fix-it edits, all rows",0.894127184,1.28936657,0.0692788071
"Gemini fix-it edits, all rows",0.895776865,1.27623152,0.0692788071
"Gemini fix-it edits, all rows",0.897426546,1.26289318,0.0692788071
"Gemini fix-it edits, all rows",0.899076228,1.24936191,0.0692788071
"Gemini fix-it edits, all rows",0.900725909,1.23564807,0.0692788071
"Gemini fix-it edits, all rows",0.90237559,1.22176209,0.0692788071
"Gemini fix-it edits, all rows",0.904025271,1.20771442,0.0692788071
"Gemini fix-it edits, all rows",0.905674952,1.19351552,0.0692788071
"Gemini fix-it edits, all rows",0.907324633,1.17917582,0.0692788071
"Gemini fix-it edits, all rows",0.908974314,1.16470573,0.0692788071
"Gemini fix-it edits, all rows",0.910623996,1.15011562,0.0692788071
"Gemini fix-it edits, all rows",0.912273677,1.13541579,0.0692788071
"Gemini fix-it edits, all rows",0.913923358,1.12061649,0.0692788071
"Gemini fix-it edits, all rows",0.915573039,1.10572785,0.0692788071
"Gemini fix-it edits, all rows",0.91722272,1.09075993,0.0692788071
"Gemini fix-it edits, all rows",0.918872401,1.07572265,0.0692788071
"Gemini fix-it edits, all rows",0.920522083,1.06062581,0.0692788071
"Gemini fix-it edits, all rows",0.922171764,1.04547908,0.0692788071
"Gemini fix-it edits, all rows",0.923821445,1.03029196,0.0692788071
"Gemini fix-it edits, all rows",0.925471126,1.01507381,0.0692788071
"Gemini fix-it edits, all rows",0.927120807,0.999833802,0.0692788071
"Gemini fix-it edits, all rows",0.928770488,0.984580931,0.0692788071
"Gemini fix-it edits, all rows",0.930420169,0.969324001,0.0692788071
"Gemini fix-it edits, all rows",0.932069851,0.954071618,0.0692788071
"Gemini fix-it edits, all rows",0.933719532,0.938832181,0.0692788071
"Gemini fix-it edits, all rows",0.935369213,0.923613876,0.0692788071
"Gemini fix-it edits, all rows",0.937018894,0.908424671,0.0692788071
"Gemini fix-it edits, all rows",0.938668575,0.893272309,0.0692788071
"Gemini fix-it edits, all rows",0.940318256,0.878164303,0.0692788071
"Gemini fix-it edits, all rows",0.941967937,0.863107934,0.0692788071
"Gemini fix-it edits, all rows",0.943617619,0.848110245,0.0692788071
"Gemini fix-it edits, all rows",0.9452673,0.83317804,0.0692788071
"Gemini fix-it edits, all rows",0.946916981,0.818317881,0.0692788071
"Gemini fix-it edits, all rows",0.948566662,0.803536088,0.0692788071
"Gemini fix-it edits, all rows",0.950216343,0.788838735,0.0692788071
"Gemini fix-it edits, all rows",0.951866024,0.774231654,0.0692788071
"Gemini fix-it edits, all rows",0.953515706,0.759720431,0.0692788071
"Gemini fix-it edits, all rows",0.955165387,0.74531041,0.0692788071
"Gemini fix-it edits, all rows",0.956815068,0.731006691,0.0692788071
"Gemini fix-it edits, all rows",0.958464749,0.716814136,0.0692788071
"Gemini fix-it edits, all rows",0.96011443,0.702737367,0.0692788071
"Gemini fix-it edits, all rows",0.961764111,0.688780773,0.0692788071
"Gemini fix-it edits, all rows",0.963413792,0.67494851,0.0692788071
"Gemini fix-it edits, all rows",0.965063474,0.661244503,0.0692788071
"Gemini fix-it edits, all rows",0.966713155,0.647672456,0.0692788071
"Gemini fix-it edits, all rows",0.968362836,0.634235849,0.0692788071
"Gemini fix-it edits, all rows",0.970012517,0.62093795,0.0692788071
"Gemini fix-it edits, all rows",0.971662198,0.607781811,0.0692788071
"Gemini fix-it edits, all rows",0.973311879,0.594770282,0.0692788071
"Gemini fix-it edits, all rows",0.974961561,0.581906009,0.0692788071
"Gemini fix-it edits, all rows",0.976611242,0.569191443,0.0692788071
"Gemini fix-it edits, all rows",0.978260923,0.556628847,0.0692788071
"Gemini fix-it edits, all rows",0.979910604,0.544220298,0.0692788071
"Gemini fix-it edits, all rows",0.981560285,0.531967694,0.0692788071
"Gemini fix-it edits, all rows",0.983209966,0.519872761,0.0692788071
"Gemini fix-it edits, all rows",0.984859647,0.50793706,0.0692788071
"Gemini fix-it edits, all rows",0.986509329,0.496161989,0.0692788071
"Gemini fix-it edits, all rows",0.98815901,0.484548793,0.0692788071
"Gemini fix-it edits, all rows",0.989808691,0.473098568,0.0692788071
"Gemini fix-it edits, all rows",0.991458372,0.461812266,0.0692788071
"Gemini fix-it edits, all rows",0.993108053,0.450690705,0.0692788071
"Gemini fix-it edits, all rows",0.994757734,0.439734569,0.0692788071
"Gemini fix-it edits, all rows",0.996407415,0.428944419,0.0692788071
"Gemini fix-it edits, all rows",0.998057097,0.418320695,0.0692788071
"Gemini fix-it edits, all rows",0.999706778,0.407863724,0.0692788071
"Gemini fix-it edits, all rows",1.00135646,0.397573724,0.0692788071
"Gemini fix-it edits, all rows",1.00300614,0.387450808,0.0692788071
"Gemini fix-it edits, all rows",1.00465582,0.377494993,0.0692788071
"Gemini fix-it edits, all rows",1.0063055,0.3677062,0.0692788071
"Gemini fix-it edits, all rows",1.00795518,0.358084263,0.0692788071
"Gemini fix-it edits, all rows",1.00960486,0.348628932,0.0692788071
"Gemini fix-it edits, all rows",1.01125455,0.339339874,0.0692788071
